GENE	SYMBOL	DRIVER_LABEL	SIGNALS	SIGNAL_COUNT	KNOWN_DRIVER	POOL_SIGNALS	CONNECTED_TO_DRIVER	MUTS_CS	MUTS_CS_SAMPLES	CGC	GENE_LEN	GENE_NUM_MUTS	MUTS_IN_CLUST	NUM_CLUSTERS	CLUST_COORDS	GENE_SCORE	ZSCORE_ONCODRIVECLUST	PVALUE_ONCODRIVECLUST	QVALUE_ONCODRIVECLUST	MUTS_PAM	MUTS_PAM_SAMPLES	PVALUE_ONCODRIVEFM	QVALUE_ONCODRIVEFM	PPH2_SCORE_PVALUE	MA_SCORE_PVALUE	SIFT_SCORE_PVALUE
ENSG00000078304	PPP2R5C	1Signal-Connected	F	1			True	6	6		556.0	4.0								6.0	6.0	0.0008019522828190961	0.0325974904596674	0.0377	0.0126	0.0215
ENSG00000101412	E2F1	1Signal-Connected	F	1			True	6	5		438.0	3.0								5.0	5.0	0.00010960995680009411	0.00966164951548996	0.021	0.0022	0.0215
ENSG00000106976	DNM1	1Signal-Connected	F	1			True	6	6		865.0	9.0	4.0	1.0	[179,179]:4	0.4444444444444444	1.0108923183461072	0.156033985504	0.233963022233	6.0	6.0	0.0008375679823720006	0.03352408582504258	0.0076	0.0318	0.0445
ENSG00000107521	HPS1	1Signal-Connected	F	1			True	6	6		701.0	4.0								5.0	5.0	0.00046758514980016486	0.02461718395825061	0.0114	0.0218	0.0217
ENSG00000119541	VPS4B	1Signal-Connected	F	1			True	6	6		445.0	12.0	8.0	2.0	[252,252]:4,[293,293]:4	0.6666666666666666	1.735192473987944	0.0413533595464	0.115303916555	6.0	6.0	0.001384084471924174	0.04741547022814474	0.0096	0.095	0.0215
ENSG00000128266	GNAZ	1Signal-Connected	F	1			True	6	6		356.0	3.0								6.0	6.0	0.0007651380587545553	0.0322715487684381	0.1059	0.0038	0.024
ENSG00000137171	KLC4	1Signal-Connected	F	1			True	6	6		638.0	5.0								6.0	6.0	0.0001270166982182408	0.01060048933534148	0.0041	0.0504	0.0057
ENSG00000138073	PREB	1Signal-Connected	F	1			True	6	6		418.0	4.0								5.0	5.0	0.0004987030841598905	0.025570756178002228	0.0411	0.0143	0.0099
ENSG00000146918	NCAPG2	1Signal-Connected	F	1			True	6	4		1157.0	5.0								5.0	4.0	9.883895830631316e-05	0.008929046369896209	0.0018	0.0132	0.0371
ENSG00000149925	ALDOA	1Signal-Connected	F	1			True	6	6		419.0	5.0								6.0	6.0	0.0008663213777818647	0.034324703074236	0.0836	0.0062	0.0216
ENSG00000169919	GUSB	1Signal-Connected	F	1			True	6	6		652.0	5.0								6.0	6.0	0.00013839512546454102	0.011192884116178602	0.009000000000000001	0.0146	0.0099
ENSG00000173210	ABLIM3	1Signal-Connected	F	1			True	6	6		684.0	6.0								6.0	6.0	0.000742119494424931	0.03181381111346221	0.018000000000000002	0.0616	0.0084
ENSG00000176783	RUFY1	1Signal-Connected	F	1			True	6	6		709.0	4.0								6.0	6.0	0.0004769677452713949	0.02461718395825061	0.0199	0.0143	0.0194
ENSG00000182541	LIMK2	1Signal-Connected	F	1			True	6	6		687.0	4.0	2.0	1.0	[82,82]:2	0.5	1.1919673572565663	0.116637022465	0.195620731247	6.0	6.0	0.0009162081511757679	0.03539969972317583	0.01	0.0352	0.034
ENSG00000235718	MFRP	1Signal-Connected	F	1			True	6	6		580.0	6.0	4.0	1.0	[435,435]:4	0.6666666666666666	1.735192473987944	0.0413533595464	0.115303916555	6.0	6.0	0.0008623068017695745	0.034324703074236	0.0246	0.031	0.0146
ENSG00000237441	RGL2	1Signal-Connected	F	1			True	6	6		778.0	5.0	4.0	1.0	[673,673]:4	0.8	2.1697725673730464	0.015012039760799999	0.0705512822679	6.0	6.0	0.00041511621469925153	0.022933709185321324	0.0201	0.0138	0.0169
ENSG00000100219	XBP1	1Signal-Connected	F	1			True	5	4		377.0	2.0								5.0	4.0	0.00010055705590628072	0.008964432995281503	0.008	0.002	0.0562
ENSG00000100288	CHKB	1Signal-Connected	F	1			True	5	5		396.0	5.0								5.0	5.0	1.7047452873786284e-06	0.0003343431694871335	0.001	0.0009	0.0099
ENSG00000120896	SORBS3	1Signal-Connected	C	1			True	5	5		672.0	4.0	4.0	1.0	[191,191]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	4.0	4.0	0.013961414468484534	0.18982200434187374	0.0596	0.0652	0.08800000000000001
ENSG00000132970	WASF3	1Signal-Connected	F	1			True	5	4		503.0	2.0								5.0	4.0	0.00024395281180400463	0.016357348791473644	0.0172	0.0068	0.0215
ENSG00000145349	CAMK2D	1Signal-Connected	F	1			True	5	5		534.0	6.0	4.0	1.0	[205,205]:4	0.6666666666666666	1.735192473987944	0.0413533595464	0.115303916555	5.0	5.0	0.0007847609920077492	0.032508783204361916	0.0082	0.0204	0.0595
ENSG00000153234	NR4A2	1Signal-Connected	F	1			True	5	5		610.0	2.0								5.0	5.0	3.454595610019595e-06	0.0005891587513174723	0.0003	0.0066	0.0099
ENSG00000167792	NDUFV1	1Signal-Connected	F	1			True	5	5		465.0	4.0								5.0	5.0	5.4784520407968876e-06	0.0008427148286284626	0.0083	0.0004	0.0099
ENSG00000171490	RSL1D1	1Signal-Connected	F	1			True	5	5		491.0	5.0								5.0	5.0	0.0004701434931618786	0.02461718395825061	0.0055	0.0459	0.0215
ENSG00000187079	TEAD1	1Signal-Connected	F	1			True	5	5		427.0	2.0								5.0	5.0	5.056116845203462e-05	0.005433594061728926	0.0142	0.0017	0.0169
ENSG00000187522	HSPA14	1Signal-Connected	F	1			True	5	5		510.0	5.0								5.0	5.0	0.0003558233245691822	0.02091190644762306	0.0238	0.0166	0.0099
ENSG00000251322	SHANK3	1Signal-Connected	F	1			True	5	5		1748.0	4.0								5.0	5.0	0.0005319434365095299	0.02709802765855365	0.0064	0.0991	0.0099
ENSG00000065665	SEC61A2	1Signal-Connected	F	1			True	4	4		477.0	3.0	2.0	1.0	[185,185]:2	0.6666666666666666	1.735192473987944	0.0413533595464	0.115303916555	4.0	4.0	0.00072849704549105	0.0315749133805375	0.1009	0.0042	0.0215
ENSG00000072210	ALDH3A2	1Signal-Connected	F	1			True	4	4		509.0	3.0								4.0	4.0	0.00045407237982664217	0.02439861520369868	0.1545	0.0006	0.0562
ENSG00000088930	XRN2	1Signal-Connected	F	1			True	4	4		951.0	3.0								4.0	4.0	0.0007102734349618832	0.03106099278356385	0.0171	0.0092	0.0562
ENSG00000100029	PES1	1Signal-Connected	F	1			True	4	3		589.0	3.0								4.0	3.0	0.0006966639987883161	0.0310530060823542	0.0123	0.0125	0.0562
ENSG00000102900	NUP93	1Signal-Connected	C	1			True	4	4		881.0	3.0	3.0	1.0	[14,14]:3	1.0	2.8216427074507	0.00238891873668	0.0294190918498	3.0	3.0	0.9133181239729584	1.0	0.9734	0.7311	0.4996
ENSG00000107798	LIPA	1Signal-Connected	F	1			True	4	4		402.0	2.0								4.0	4.0	0.00032430427283847146	0.020820564893599184	0.0742	0.0006	0.0788
ENSG00000111142	METAP2	1Signal-Connected	F	1			True	4	3		479.0	4.0	2.0	1.0	[253,253]:2	0.5	1.1919673572565663	0.116637022465	0.195620731247	4.0	3.0	0.00016308097752093517	0.0124520016837433	0.008	0.0035	0.0562
ENSG00000111450	STX2	1Signal-Connected	C	1			True	4	4		289.0	2.0	2.0	1.0	[51,51]:2	1.0	2.8216427074507	0.00238891873668	0.0294190918498	2.0	2.0	0.9995417314674488	1.0	1.0	0.8648	1.0
ENSG00000115159	GPD2	1Signal-Connected	F	1			True	4	3		728.0	3.0								3.0	2.0	0.0006544984621319473	0.030555084702822755	0.0649	0.0022	0.0562
ENSG00000121058	COIL	1Signal-Connected	F	1			True	4	4		577.0	2.0								4.0	4.0	0.0006715520314617418	0.030555084702822755	0.008	0.0184	0.0562
ENSG00000126803	HSPA2	1Signal-Connected	F	1			True	4	4		640.0	3.0								4.0	4.0	2.0916607335053072e-09	8.204539227174569e-07	0.0269	1e-08	0.0215
ENSG00000130669	PAK4	1Signal-Connected	F	1			True	4	3											3.0	3.0	0.00037318889772686164	0.02091190644762306	0.008	0.0092	0.0562
ENSG00000134057	CCNB1	1Signal-Connected	C	1			True	4	4		434.0	8.0	8.0	1.0	[298,298]:8	1.0	2.8216427074507	0.00238891873668	0.0294190918498	4.0	4.0	0.004670296421752873	0.10596419491758458	0.0894	0.0067	0.14400000000000002
ENSG00000138646	HERC5	1Signal-Connected	F	1			True	4	4		1025.0	10.0	8.0	1.0	[345,345]:8	0.8	2.1697725673730464	0.015012039760799999	0.0705512822679	4.0	4.0	0.0006037177960297457	0.0289126633596862	0.0104	0.0189	0.0371
ENSG00000138964	PARVG	1Signal-Connected	C	1			True	4	4		332.0	3.0	3.0	1.0	[86,86]:3	1.0	2.8216427074507	0.00238891873668	0.0294190918498	3.0	3.0	0.7045333844645122	1.0	0.9209	0.4576	0.35600000000000004
ENSG00000143889	HNRPLL	1Signal-Connected	F	1			True	4	3											2.0	2.0	0.00037318889772686164	0.02091190644762306	0.008	0.0092	0.0562
ENSG00000148835	TAF5	1Signal-Connected	F	1			True	4	4		801.0	6.0	4.0	1.0	[795,795]:4	0.6666666666666666	1.735192473987944	0.0413533595464	0.115303916555	4.0	4.0	0.0006890895809023022	0.030890901498163214	0.0182	0.0065	0.0721
ENSG00000160691	SHC1	1Signal-Connected	F	1			True	4	4		585.0	2.0								4.0	4.0	0.0009815804381849702	0.03690392215651677	0.008	0.0289	0.0562
ENSG00000163017	ACTG2	1Signal-Connected	F	1			True	4	4		377.0	3.0								4.0	4.0	0.00011309975336559751	0.009750193023660578	0.0448	0.0002	
ENSG00000164032	H2AFZ	1Signal-Connected	F	1			True	4	4		129.0	3.0	2.0	1.0	[81,81]:2	0.6666666666666666	1.735192473987944	0.0413533595464	0.115303916555	4.0	4.0	0.001365512084421705	0.04698439606266788	0.4904	0.0007	0.0562
ENSG00000166483	WEE1	1Signal-Connected	F	1			True	4	4		647.0	3.0								4.0	4.0	7.161326033433557e-05	0.006935876880529168	0.0041	0.0069	0.0215
ENSG00000172819	RARG	1Signal-Connected	F	1			True	4	4		455.0	4.0	2.0	1.0	[87,87]:2	0.5	1.1919673572565663	0.116637022465	0.195620731247	4.0	4.0	5.702506671867447e-05	0.0058863374790526475	0.0018	0.0121	0.0215
ENSG00000100297	MCM5	1Signal-Connected	F	1			True	3	3		735.0	3.0								3.0	3.0	0.000427542532487224	0.023455043128407498	0.1901	0.0003	0.0851
ENSG00000101182	PSMA7	1Signal-Connected	C	1			True	3	3		249.0	4.0	4.0	1.0	[150,150]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0	0.9958993807142584	1.0	1.0	0.7302	1.0
ENSG00000102978	POLR2C	1Signal-Connected	C	1			True	3	3		276.0	2.0	2.0	1.0	[234,234]:2	1.0	2.8216427074507	0.00238891873668	0.0294190918498	2.0	2.0	0.4072459071796981	1.0	0.2713	0.3376	0.5058
ENSG00000117362	APH1A	1Signal-Connected	C	1			True	3	3		266.0	2.0	2.0	1.0	[31,31]:2	1.0	2.8216427074507	0.00238891873668	0.0294190918498	2.0	2.0	0.6130469623067547	1.0	0.4923	0.4292	0.5058
ENSG00000130713	EXOSC2	1Signal-Connected	C	1			True	3	3		294.0	2.0	2.0	1.0	[11,11]:2	1.0	2.8216427074507	0.00238891873668	0.0294190918498	3.0	3.0	0.2932119672916688	0.8792996496189378	0.2427	0.368	0.2897
ENSG00000132879	FBXO44	1Signal-Connected	F	1			True	3	3		257.0	3.0	2.0	1.0	[92,92]:2	0.6666666666666666	1.735192473987944	0.0413533595464	0.115303916555	3.0	3.0	0.0002723151849941541	0.017952206943522175	0.008	0.0042	0.0851
ENSG00000163013	FBXO41	1Signal-Connected	C	1			True	3	3		937.0	4.0	4.0	1.0	[853,853]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	2.0	2.0	0.4072459071796981	1.0	0.2713	0.3376	0.5058
ENSG00000178035	IMPDH2	1Signal-Connected	C	1			True	3	3		515.0	4.0	4.0	1.0	[428,428]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0	0.9999427333156404	1.0	0.9755	0.9845	0.9696
ENSG00000180198	RCC1	1Signal-Connected	F	1			True	3	3											3.0	3.0	0.00037318889772686164	0.02091190644762306	0.008	0.0092	0.0562
ENSG00000090372	STRN4	1Signal-Connected	C	1			True	2	2		761.0	4.0	4.0	1.0	[179,179]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000107643	MAPK8	1Signal-Connected	F	1			True	2	2		428.0	5.0	4.0	1.0	[25,25]:4	0.8	2.1697725673730464	0.015012039760799999	0.0705512822679	2.0	2.0	0.0004623819720642741	0.02461718395825061	0.0462	0.0008	0.14400000000000002
ENSG00000108468	CBX1	1Signal-Connected	C	1			True	2	2		186.0	4.0	4.0	1.0	[120,120]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0	0.8353217721379979	1.0	0.5406	0.6238	0.7368
ENSG00000108669	CYTH1	1Signal-Connected	C	1			True	2	2		399.0	4.0	4.0	1.0	[19,19]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000162227	TAF6L	1Signal-Connected	C	1			True	2	2		623.0	4.0	4.0	1.0	[401,401]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	2.0	2.0					
ENSG00000167315	ACAA2	1Signal-Connected	C	1			True	2	2		398.0	4.0	4.0	1.0	[14,14]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0	0.8220481761275378	1.0	0.6364	0.5018	0.7368
ENSG00000168291	PDHB	1Signal-Connected	C	1			True	2	2		360.0	2.0	2.0	1.0	[316,316]:2	1.0	2.8216427074507	0.00238891873668	0.0294190918498	2.0	2.0	0.5990000159882065	1.0	0.862	0.5253	0.2239
ENSG00000170142	UBE2E1	1Signal-Connected	C	1			True	2	2		194.0	4.0	4.0	1.0	[164,164]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0	0.8641301806442655	1.0	0.7190000000000001	0.5305	0.7368
ENSG00000171161	ZNF672	1Signal-Connected	C	1			True	2	2		453.0	8.0	8.0	2.0	[66,66]:4,[274,274]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	2.0	2.0	0.1141898699621019	0.5687743046683742	0.2007	0.2049	0.14400000000000002
ENSG00000175390	EIF3F	1Signal-Connected	C	1			True	2	2		373.0	4.0	4.0	1.0	[166,166]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0	0.8353217721379979	1.0	0.5406	0.6238	0.7368
ENSG00000176170	SPHK1	1Signal-Connected	C	1			True	2	2		471.0	2.0	2.0	1.0	[352,352]:2	1.0	2.8216427074507	0.00238891873668	0.0294190918498	2.0	2.0	0.08537326184212579	0.49695814428762103	0.2651	0.1019	0.14400000000000002
ENSG00000185883	ATP6V0C	1Signal-Connected	C	1			True	2	2		156.0	4.0	4.0	1.0	[20,20]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0	0.9825041750452356	1.0	0.8795	0.8297	0.7996
ENSG00000186432	KPNA4	1Signal-Connected	C	1			True	2	2		522.0	4.0	4.0	1.0	[455,455]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0	0.7086999999999999	1.0		0.7087	
ENSG00000188342	GTF2F2	1Signal-Connected	C	1			True	2	2		250.0	4.0	4.0	1.0	[3,3]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0	0.9989467029472342	1.0	1.0	0.9109999999999999	0.9041
ENSG00000197471	SPN	1Signal-Connected	C	1			True	2	2		401.0	2.0	2.0	1.0	[159,159]:2	1.0	2.8216427074507	0.00238891873668	0.0294190918498	2.0	2.0	0.1837693994387518	0.7073944152122975	0.2662	0.1857	0.2455
ENSG00000198860	TSEN15	1Signal-Connected	C	1			True	2	2		172.0	2.0	2.0	1.0	[94,94]:2	1.0	2.8216427074507	0.00238891873668	0.0294190918498	2.0	2.0	0.10018548799398053	0.5345472146739128	0.0827	0.41100000000000003	0.14400000000000002
ENSG00000220205	VAMP2	1Signal-Connected	C	1			True	2	2		119.0	4.0	4.0	1.0	[99,99]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	2.0	2.0					
ENSG00000005882	PDK2	1Signal-Connected	C	1			True	1	1		408.0	2.0	2.0	1.0	[74,74]:2	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000035499	DEPDC1B	1Signal-Connected	C	1			True	1	1		530.0	4.0	4.0	1.0	[188,188]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000102882	MAPK3	1Signal-Connected	C	1			True	1	1		380.0	4.0	4.0	1.0	[152,152]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000106404	CLDN15	1Signal-Connected	C	1			True	1	1		229.0	4.0	4.0	1.0	[148,148]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000111880	RNGTT	1Signal-Connected	C	1			True	1	1		598.0	4.0	4.0	1.0	[274,274]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000112029	FBXO5	1Signal-Connected	C	1			True	1	1		448.0	4.0	4.0	1.0	[355,355]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000131724	IL13RA1	1Signal-Connected	C	1			True	1	1		428.0	4.0	4.0	1.0	[275,275]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000141480	ARRB2	1Signal-Connected	C	1			True	1	1		431.0	4.0	4.0	1.0	[205,205]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000144895	EIF2A	1Signal-Connected	C	1			True	1	1		586.0	4.0	4.0	1.0	[557,557]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000147677	EIF3H	1Signal-Connected	C	1			True	1	1		367.0	4.0	4.0	1.0	[160,160]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000152684	PELO	1Signal-Connected	C	1			True	1	1		386.0	4.0	4.0	1.0	[371,371]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000159176	CSRP1	1Signal-Connected	C	1			True	1	1		194.0	4.0	4.0	1.0	[130,130]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000161526	SAP30BP	1Signal-Connected	C	1			True	1	1		325.3333333333333	4.0	4.0	1.0	[79,79]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000167005	NUDT21	1Signal-Connected	C	1			True	1	1		228.0	4.0	4.0	1.0	[104,104]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000167815	PRDX2	1Signal-Connected	C	1			True	1	1		199.0	4.0	4.0	1.0	[182,182]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000170035	UBE2E3	1Signal-Connected	C	1			True	1	1		208.0	4.0	4.0	1.0	[175,175]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000179085	DPM3	1Signal-Connected	C	1			True	1	1		123.0	4.0	4.0	1.0	[27,27]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000188033	ZNF490	1Signal-Connected	C	1			True	1	1		530.0	4.0	4.0	1.0	[422,422]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000213523	SRA1	1Signal-Connected	C	1			True	1	1		237.0	4.0	4.0	1.0	[190,190]:4	1.0	2.8216427074507	0.00238891873668	0.0294190918498	1.0	1.0					
ENSG00000173064	HECTD4		F	1				34	27		4273.0	17.0								29.0	24.0	0.0011693960501948375	0.04227609222939401	0.0043	0.1194	0.0312
ENSG00000135636	DYSF		F	1				28	21		2120.0	17.0	4.0	1.0	[309,309]:4	0.2352941176470588	0.3291980542126137	0.37100299678099996	0.402146687628	22.0	17.0	0.00013351320905852226	0.011025380263832707	0.0146	0.0037	0.0231
ENSG00000164190	NIPBL		F	1				27	19		2805.0	18.0								21.0	17.0	0.0001400922977793373	0.011214531388560215	0.0266	0.0155	0.0032
ENSG00000101745	ANKRD12		F	1				22	21		2063.0	15.0	4.0	1.0	[410,410]:4	0.26666666666666666	0.4314521938326377	0.333069803009	0.373509981452	21.0	20.0	3.9909964019146935e-06	0.0006661567398515057	0.004	0.0018	0.0032
ENSG00000136720	HS6ST1		F	1				19	18		412.0	17.0	15.0	3.0	[87,87]:6,[249,249]:4,[371,371]:5	0.8823529411764706	2.4381896838756094	0.007380513082770001	0.0705512822679	17.0	17.0	3.092106034108255e-06	0.0005390571519462056	0.0013	0.0006	0.0222
ENSG00000214655	ZSWIM8		F	1				19	18		1843.0	11.0								17.0	16.0	5.146185291204919e-05	0.005455651839121971	0.0023	0.01	0.0181
ENSG00000134775	FHOD3		F	1				17	16		1623.0	14.0	3.0	1.0	[1597,1597]:3	0.21428571428571427	0.2607243000027761	0.397152562659	0.42290865359200003	16.0	15.0	0.00037714795895404935	0.020983870482230618	0.0024	0.0304	0.0574
ENSG00000166415	WDR72		F	1				14	13		1113.0	10.0								13.0	12.0	2.1732720849043645e-05	0.002663956172824179	0.0055	0.0177	0.0016
ENSG00000059588	TARBP1		F	1				12	12		1622.0	16.0	8.0	2.0	[572,572]:4,[1469,1469]:4	0.5	1.1919673572565663	0.116637022465	0.195620731247	12.0	12.0	0.0013076494848023312	0.04583974053260997	0.0814	0.0075	0.03
ENSG00000117114	LPHN2		F	1				12	11		1475.0	11.0								11.0	10.0	0.00029292464160979304	0.01914994844524022	0.0064	0.0331	0.0147
ENSG00000117139	KDM5B		F	1				12	12		1581.0	18.0	8.0	2.0	[588,588]:4,[712,712]:4	0.4444444444444444	1.0108923183461072	0.156033985504	0.233963022233	12.0	12.0	0.0007873382802841	0.032508783204361916	0.0445	0.0103	0.0218
ENSG00000108509	CAMTA2		F	1				11	11		1242.0	4.0								10.0	10.0	0.0004767075523469666	0.02461718395825061	0.0036	0.0331	0.0463
ENSG00000136731	UGGT1		F	1				11	8		1556.0	11.0								11.0	8.0	4.327873583620523e-06	0.0007073368388229793	0.0087	0.0001	0.028999999999999998
ENSG00000140632	GLYR1		F	1				11	11		554.0	6.0	2.0	1.0	[153,153]:2	0.3333333333333333	0.6487422405251887	0.258252498341	0.312250747995	11.0	11.0	0.0	0.0	1e-08	0.0002	1e-08
ENSG00000040199	PHLPP2		F	1				10	7		1359.0	7.0								9.0	7.0	1.9919034244253453e-07	5.208827454872278e-05	0.0002	0.0023	0.0018
ENSG00000005379	BZRAP1		F	1				9	9		1908.0	9.0	4.0	1.0	[1385,1385]:4	0.4444444444444444	1.0108923183461072	0.156033985504	0.233963022233	9.0	9.0	1.4442644475365366e-05	0.0018883757651540207	0.001	0.0099	0.0099
ENSG00000121236	TRIM6		F	1				9	9		517.0	9.0								9.0	9.0	0.000781328968047279	0.032508783204361916	0.1146	0.032	0.0027
ENSG00000158636	C11orf30		F	1				9	9		1338.0	9.0								9.0	9.0	0.0009128442105985624	0.03539969972317583	0.0022	0.531	0.0102
ENSG00000100897	DCAF11		F	1				8	7		547.0	7.0								8.0	7.0	0.0009250399545253084	0.03539969972317583	0.0133	0.12300000000000001	0.0074
ENSG00000111670	GNPTAB		F	1				8	8		1257.0	10.0	4.0	1.0	[14,14]:4	0.4	0.8660322872177398	0.19323622803100002	0.261183113091	8.0	8.0	1.87708832806166e-05	0.0023751222473618913	0.0019	0.0267	0.0026
ENSG00000115657	ABCB6		F	1				8	6		843.0	5.0								7.0	6.0	0.0010872155577401619	0.0394870650484795	0.0332	0.003	0.1474
ENSG00000138041	SMEK2		F	1				8	7		850.0	6.0								7.0	7.0	1.4442644475365366e-05	0.0018883757651540207	0.009000000000000001	0.0011	0.0099
ENSG00000174718	KIAA1551		F	1				8	6		1748.0	7.0								7.0	6.0	0.0010004737910166428	0.03737484233583601	0.0124	0.0403	0.0266
ENSG00000197183	C20orf112		F	1				8	8		437.0	3.0								8.0	8.0	1.3156960317006751e-05	0.0018350050274982765	0.0245	0.002	0.0018
ENSG00000006695	COX10		F	1				7	7		444.0	6.0								7.0	7.0	0.0006044202410437903	0.0289126633596862	0.0397	0.0034	0.0541
ENSG00000114439	BBX		F	1				7	7		942.0	6.0								7.0	7.0	0.0003398588048194595	0.02091190644762306	0.0123	0.1674	0.0018
ENSG00000115226	FNDC4		F	1				7	7											6.0	6.0	0.0013608791354204894	0.04698439606266788	0.0161	0.0117	0.102
ENSG00000124228	DDX27		F	1				7	5		797.0	3.0								6.0	5.0	3.011324374713187e-05	0.0034237448869021666	0.0038	0.006	0.0099
ENSG00000134186	PRPF38B		F	1				7	7		547.0	4.0								7.0	7.0	0.0007973795496399871	0.032581456486665515	0.1483	0.0152	0.0045
ENSG00000153029	MR1		F	1				7	7		342.0	7.0	2.0	1.0	[341,341]:2	0.2857142857142857	0.4935350643162237	0.310817285171	0.35241857568400003	7.0	7.0	0.0006648696603603899	0.030555084702822755	0.2455	0.0185	0.0018
ENSG00000188878	FBF1		F	1				7	6		1148.3333333333333	6.0								7.0	6.0	0.0006603689436504022	0.030555084702822755	0.0372	0.005	0.0436
ENSG00000063169	GLTSCR1		F	1				6	5											6.0	5.0	6.160907820840222e-05	0.00619645151980661	0.0017	0.013999999999999999	0.0215
ENSG00000092203	TOX4		F	1				6	6		622.0	9.0	4.0	1.0	[617,617]:4	0.4444444444444444	1.0108923183461072	0.156033985504	0.233963022233	6.0	6.0	0.0008186092464523843	0.03310303885782966	0.0104	0.1198	0.0084
ENSG00000100796	SMEK1		F	1				6	6		834.0	4.0	2.0	1.0	[557,557]:2	0.5	1.1919673572565663	0.116637022465	0.195620731247	6.0	6.0	7.038667505621098e-06	0.001061891280415337	0.002	0.0022	0.0099
ENSG00000124508	BTN2A2		F	1				6	4		524.0	5.0								5.0	4.0	0.0006775403794138103	0.030555084702822755	0.0282	0.0061	0.0486
ENSG00000158545	ZC3H18		F	1				6	6		978.0	2.0								6.0	6.0	0.0003509993222671204	0.02091190644762306	0.0169	0.0156	0.0146
ENSG00000163702	IL17RC		C	1				6	6		792.0	3.0	3.0	1.0	[131,131]:3	1.0	2.8216427074507	0.00238891873668	0.0294190918498	4.0	4.0	0.6916273076412329	1.0	0.3454	0.8406	0.4926
ENSG00000184828	ZBTB7C		F	1				6	5		620.0	2.0								5.0	5.0	2.6710041837962883e-05	0.003127466839086848	0.0039	0.0051	0.0099
ENSG00000188603	CLN3		F	1				6	6		439.0	4.0								6.0	6.0	0.0012956906570436024	0.045786906326608375	0.0476	0.0177	0.0215
